# sketch,characterise_v2loop
# mode_number,2
# mode_name,2_freerun_ts_before
# label,C_b3
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1853.0617
# span_s,8.841044
# dt_mean_us,539.6144
# dt_sd_us,1.0073
# dt_min_us,539
# dt_max_us,545
# fs_hz_from_mean,1853.1751
# mean_code,1872.1941
# sd_code,0.9723
# min_code,1865
# max_code,1879
# mean_volts,1.508728
# sd_millivolts,0.7835
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
523438,1872
523977,1872
524516,1873
525055,1872
525599,1873
526139,1872
526678,1873
527218,1872
527757,1873
528296,1873
528835,1875
529374,1872
529913,1872
530456,1872
530995,1874
531535,1872
532075,1873
532618,1872
533158,1872
533697,1871
534237,1872
534776,1873
535315,1872
535854,1873
536395,1873
536934,1872
537475,1872
538014,1871
538553,1872
539096,1872
539636,1873
540176,1872
540715,1872
541254,1878
541793,1872
542334,1872
542873,1872
543413,1873
543952,1872
544492,1872
545031,1872
545571,1872
546111,1872
546650,1873
547190,1872
547729,1871
548269,1872
548808,1872
549348,1872
549887,1872
550427,1873
550966,1872
551506,1875
552045,1873
552585,1872
553125,1872
553664,1872
554204,1874
554743,1869
555282,1875
555821,1872
556361,1873
556900,1873
557439,1872
557978,1872
558517,1872
559056,1872
559600,1871
560139,1870
560678,1872
561219,1872
561758,1872
562298,1872
562837,1872
563376,1872
563915,1872
564457,1872
564996,1872
565535,1872
566075,1872
566619,1872
567158,1874
567697,1872
568237,1872
568776,1872
569316,1870
569855,1872
570394,1873
570933,1872
571474,1872
572013,1872
572552,1872
573091,1872
573634,1871
574173,1872
574713,1872
575253,1873
575792,1872
576331,1872
576870,1872
577409,1872
577949,1872
578489,1872
579028,1873
579567,1872
580106,1872
580646,1873
581185,1872
581724,1872
582265,1871
582804,1871
583343,1872
583882,1873
584422,1872
584961,1871
585500,1872
586039,1874
586578,1870
587117,1872
587656,1872
588195,1872
588734,1872
589273,1872
589812,1873
590351,1872
590891,1872
591430,1870
591969,1872
592509,1873
593048,1872
593589,1877
594129,1872
594668,1872
595207,1873
595746,1874
596285,1872
596825,1872
597365,1871
597904,1872
598444,1872
598983,1872
599523,1872
600062,1872
600606,1872
601145,1873
601684,1872
602225,1873
602764,1873
603303,1872
603842,1876
604381,1873
604921,1872
605462,1873
606001,1872
606540,1872
607080,1872
607623,1872
608163,1872
608702,1872
609242,1875
609781,1872
610320,1873
610859,1872
611400,1873
611939,1872
612480,1872
613019,1872
613559,1872
614098,1871
614637,1873
615176,1872
615716,1872
616255,1873
616795,1872
617335,1872
617874,1873
618414,1872
618954,1872
619494,1873
620033,1872
620572,1874
621111,1872
621650,1873
622190,1872
622729,1872
623268,1874
623807,1872
624347,1874
624886,1874
625426,1872
625965,1872
626505,1873
627044,1872
627583,1872
628123,1873
628662,1872
629201,1873
629741,1873
630280,1872
630820,1874
631360,1875
631899,1874
