# sketch,characterise_v2loop
# mode_number,0
# mode_name,0_sept_baseline_deadline_ts_after
# label,A1_sept_baseline
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# warm 30 s
# warm 60 s
# warm 90 s
# warm 120 s
# warm 150 s
# warm 180 s
# warm 210 s
# warm 240 s
# warm 270 s
# warm 300 s
# warm 330 s
# warm 360 s
# warm 390 s
# warm 420 s
# warm 450 s
# warm 480 s
# warm 510 s
# warm 540 s
# warm 570 s
# warm 600 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1999.8779
# span_s,8.192000
# dt_mean_us,500.0002
# dt_sd_us,3.9999
# dt_min_us,496
# dt_max_us,504
# fs_hz_from_mean,1999.9993
# mean_code,1873.3261
# sd_code,1.3834
# min_code,1869
# max_code,1882
# mean_volts,1.509640
# sd_millivolts,1.1148
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
479039,1872
479543,1872
480039,1878
480543,1874
481039,1873
481543,1872
482039,1872
482543,1872
483039,1875
483543,1872
484039,1873
484543,1873
485039,1876
485543,1876
486039,1873
486543,1873
487039,1873
487543,1872
488039,1873
488543,1873
489039,1874
489543,1873
490039,1873
490543,1872
491039,1872
491543,1874
492039,1876
492543,1872
493039,1872
493543,1872
494039,1873
494543,1874
495039,1875
495543,1873
496039,1875
496543,1872
497039,1875
497543,1874
498039,1874
498543,1872
499039,1872
499543,1872
500039,1875
500543,1874
501039,1872
501543,1872
502039,1873
502543,1874
503039,1875
503543,1877
504039,1875
504543,1872
505039,1872
505543,1875
506039,1875
506543,1874
507039,1872
507543,1874
508039,1873
508543,1872
509039,1872
509543,1872
510039,1874
510543,1873
511039,1874
511543,1874
512039,1872
512543,1872
513039,1873
513543,1875
514039,1872
514543,1872
515039,1872
515543,1872
516039,1872
516543,1878
517039,1872
517543,1873
518039,1872
518543,1874
519039,1875
519543,1872
520039,1873
520543,1876
521039,1872
521543,1872
522039,1875
522543,1874
523039,1872
523543,1876
524039,1873
524543,1874
525039,1872
525543,1872
526039,1872
526543,1873
527039,1874
527543,1873
528039,1872
528543,1874
529039,1876
529543,1875
530039,1873
530543,1873
531039,1874
531543,1874
532039,1877
532543,1873
533039,1873
533543,1874
534039,1872
534543,1874
535039,1873
535543,1874
536039,1875
536543,1873
537039,1873
537543,1874
538039,1874
538543,1872
539039,1875
539543,1874
540039,1872
540543,1872
541039,1872
541543,1873
542039,1872
542543,1872
543039,1872
543543,1873
544039,1875
544543,1875
545039,1872
545543,1873
546039,1872
546543,1872
547039,1875
