# sketch,characterise_v2loop
# mode_number,0
# mode_name,0_sept_baseline_deadline_ts_after
# label,A1_sept_baseline
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1999.8779
# span_s,8.192000
# dt_mean_us,499.9999
# dt_sd_us,0.0078
# dt_min_us,499
# dt_max_us,500
# fs_hz_from_mean,2000.0002
# mean_code,1872.2975
# sd_code,0.9324
# min_code,1865
# max_code,1879
# mean_volts,1.508811
# sd_millivolts,0.7514
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
699039,1872
699539,1872
700039,1872
700539,1873
701039,1872
701539,1872
702039,1872
702539,1873
703039,1872
703539,1872
704039,1872
704539,1872
705039,1872
705539,1872
706039,1872
706539,1872
707039,1872
707539,1872
708039,1872
708539,1872
709039,1871
709539,1872
710039,1872
710539,1874
711039,1872
711539,1872
712039,1872
712539,1872
713039,1872
713539,1871
714039,1872
714539,1872
715039,1872
715539,1874
716039,1874
716539,1872
717039,1875
717539,1872
718039,1874
718539,1872
719039,1873
719539,1872
720039,1873
720539,1872
721039,1870
721539,1872
722039,1872
722539,1874
723039,1875
723539,1872
724039,1873
724539,1872
725039,1874
725539,1871
726039,1872
726539,1872
727039,1872
727539,1872
728039,1873
728539,1874
729039,1872
729539,1874
730039,1872
730539,1872
731039,1872
731539,1872
732039,1872
732539,1875
733039,1873
733539,1875
734039,1872
734539,1872
735039,1872
735539,1872
736039,1872
736539,1874
737039,1874
737539,1872
738039,1873
738539,1875
739039,1872
739539,1872
740039,1874
740539,1872
741039,1873
741539,1873
742039,1872
742539,1872
743039,1872
743539,1873
744039,1873
744539,1873
745039,1874
745539,1872
746039,1873
746539,1872
747039,1872
747539,1873
748039,1872
748539,1872
749039,1872
749539,1872
750039,1872
750539,1872
751039,1872
751539,1874
752039,1873
752539,1873
753039,1873
753539,1873
754039,1877
754539,1872
755039,1872
755539,1872
756039,1872
756539,1872
757039,1868
757539,1872
758039,1872
758539,1872
759039,1872
759539,1872
760039,1872
760539,1872
761039,1872
761539,1871
762039,1872
762539,1872
763039,1873
763539,1872
764039,1872
764539,1872
765039,1872
765539,1873
766039,1872
766539,1874
767039,1872
767539,1873
768039,1873
768539,1872
769039,1872
769539,1872
770039,1873
770539,1872
771039,1872
771539,1872
772039,1872
772539,1871
773039,1872
773539,1872
774039,1872
774539,1872
775039,1873
775539,1872
776039,1872
776539,1872
777039,1872
777539,1872
778039,1874
778539,1873
779039,1872
779539,1874
780039,1872
780539,1872
781039,1872
781539,1875
782039,1872
782539,1873
783039,1874
783539,1874
784039,1872
784539,1872
785039,1872
785539,1874
786039,1872
786539,1872
787039,1873
787539,1873
788039,1872
788539,1872
789039,1871
789539,1872
790039,1873
790539,1872
791039,1872
791539,1871
792039,1873
792539,1873
793039,1872
793539,1874
794039,1872
794539,1872
795039,1872
795539,1869
796039,1873
796539,1873
797039,1871
797539,1872
798039,1872
798539,1873
799039,1872
799539,1874
800039,1872
800539,1872
801039,1872
801539,1875
802039,1871
802539,1872
803039,1872
803539,1874
804039,1872
804539,1872
805039,1874
805539,1872
806039,1872
806539,1873
807039,1874
807539,1874
808039,1872
808539,1872
809039,1872
809539,1872
810039,1872
810539,1872
811039,1872
811539,1875
812039,1873
812539,1872
813039,1874
813539,1872
814039,1869
814539,1873
815039,1872
815539,1874
816039,1872
816539,1872
817039,1872
817539,1872
818039,1874
818539,1872
819039,1873
819539,1872
820039,1872
820539,1874
821039,1871
821539,1872
822039,1872
822539,1872
823039,1872
823539,1873
824039,1872
824539,1872
825039,1873
825539,1873
826039,1871
826539,1873
827039,1874
827539,1872
828039,1872
828539,1872
829039,1872
829539,1873
830039,1873
830539,1871
831039,1871
831539,1874
832039,1871
832539,1872
833039,1873
833539,1875
834039,1872
834539,1872
835039,1872
835539,1872
836039,1873
836539,1872
837039,1873
837539,1872
838039,1872
838539,1872
839039,1874
839539,1872
840039,1872
840539,1872
841039,1871
841539,1875
842039,1874
842539,1873
843039,1874
843539,1872
844039,1872
844539,1872
845039,1875
845539,1873
846039,1872
846539,1872
847039,1874
847539,1873
848039,1874
848539,1872
849039,1872
849539,1873
850039,1872
850539,1872
851039,1873
851539,1872
852039,1872
852539,1874
853039,1872
853539,1872
854039,1873
854539,1872
855039,1873
855539,1872
856039,1872
856539,1872
857039,1871
857539,1872
858039,1875
858539,1872
859039,1875
859539,1872
860039,1872
860539,1872
861039,1872
861539,1873
862039,1873
862539,1872
863039,1874
863539,1872
864039,1872
864539,1874
865039,1872
865539,1872
866039,1875
866539,1874
867039,1873
867539,1873
868039,1872
868539,1872
869039,1873
869539,1872
870039,1872
870539,1875
871039,1872
871539,1872
872039,1872
872539,1873
873039,1872
873539,1871
874039,1872
874539,1872
875039,1872
875539,1873
876039,1872
876539,1873
877039,1872
877539,1872
878039,1873
878539,1874
879039,1872
879539,1872
880039,1872
880539,1872
881039,1872
881539,1873
882039,1873
882539,1872
883039,1872
883539,1873
884039,1872
884539,1872
885039,1874
885539,1874
886039,1873
886539,1874
887039,1872
887539,1873
888039,1875
888539,1872
889039,1872
889539,1872
890039,1872
890539,1872
891039,1872
891539,1872
892039,1873
892539,1872
893039,1872
893539,1872
894039,1872
894539,1873
895039,1872
895539,1872
896039,1873
896539,1872
897039,1872
897539,1872
898039,1872
898539,1872
899039,1872
899539,1875
900039,1872
900539,1872
901039,1874
901539,1872
902039,1872
902539,1872
903039,1872
903539,1873
904039,1873
904539,1873
905039,1873
905539,1873
906039,1872
906539,1873
907039,1872
907539,1874
908039,1872
908539,1872
909039,1872
909539,1872
910039,1871
910539,1872
911039,1872
911539,1870
912039,1872
912539,1872
913039,1872
913539,1872
914039,1872
914539,1872
915039,1873
915539,1872
916039,1872
916539,1872
917039,1871
917539,1872
918039,1872
918539,1873
919039,1874
919539,1872
920039,1872
920539,1872
921039,1872
921539,1872
922039,1872
922539,1872
923039,1872
923539,1873
924039,1872
924539,1873
925039,1873
925539,1874
926039,1872
926539,1873
927039,1872
927539,1873
928039,1873
928539,1872
929039,1872
929539,1871
930039,1873
930539,1872
931039,1872
931539,1872
932039,1871
932539,1872
933039,1872
933539,1875
934039,1872
934539,1872
935039,1873
