monotonic_s,ms_local,replay_index,f_target_hz,f_Vb,Va_rms,Vb_rms,Vc_rms,Ib_rms,Ic_rms
136.180,303615,61,49.136000,49.2611,0.8823,0.7674,0.8482,0.5406,0.5891
136.200,303635,61,49.136000,49.2187,0.8792,0.7706,0.8433,0.5402,0.5855
136.220,303655,61,49.136000,49.1231,0.8747,0.7728,0.8404,0.5391,0.5841
136.240,303675,61,49.136000,49.2562,0.8719,0.7689,0.8378,0.5402,0.5834
136.260,303695,61,49.136000,49.1715,0.8704,0.7697,0.8336,0.5397,0.5820
136.280,303715,61,49.136000,49.1039,0.8697,0.7654,0.8340,0.5408,0.5825
136.300,303735,61,49.136000,49.1582,0.8695,0.7683,0.8343,0.5406,0.5836
136.320,303755,61,49.136000,49.0773,0.8702,0.7576,0.8346,0.5415,0.5853
136.340,303775,61,49.136000,49.1039,0.8721,0.7646,0.8351,0.5425,0.5882
136.360,303795,61,49.136000,49.1993,0.8748,0.7632,0.8407,0.5437,0.5913
136.380,303815,61,49.136000,49.3449,0.8775,0.7569,0.8446,0.5442,0.5959
136.400,303835,61,49.136000,49.3145,0.8815,0.7602,0.8488,0.5448,0.6002
136.420,303855,61,49.136000,49.3669,0.8887,0.7610,0.8569,0.5461,0.6051
136.440,303875,61,49.136000,49.3730,0.8939,0.7633,0.8638,0.5474,0.6107
136.460,303895,61,49.136000,49.3012,0.8998,0.7658,0.8706,0.5472,0.6169
136.480,303915,61,49.136000,49.2029,0.9086,0.7668,0.8773,0.5482,0.6237
136.500,303935,61,49.136000,49.2356,0.9136,0.7642,0.8857,0.5488,0.6313
136.520,303955,61,49.136000,49.1884,0.9189,0.7736,0.8949,0.5487,0.6384
136.540,303975,61,49.136000,49.1884,0.9265,0.7706,0.9015,0.5498,0.6451
136.560,303995,61,49.136000,49.2114,0.9351,0.7725,0.9084,0.5496,0.6522
136.580,304015,61,49.136000,49.1908,0.9419,0.7722,0.9206,0.5502,0.6599
136.600,304035,61,49.136000,49.1763,0.9488,0.7753,0.9281,0.5494,0.6664
136.620,304055,61,49.136000,49.2053,0.9567,0.7716,0.9354,0.5480,0.6733
136.640,304075,61,49.136000,49.1751,0.9667,0.7739,0.9453,0.5481,0.6792
136.660,304095,61,49.136000,49.1751,0.9725,0.7758,0.9545,0.5477,0.6849
136.680,304115,61,49.136000,49.1957,0.9776,0.7740,0.9593,0.5461,0.6894
136.700,304135,61,49.136000,49.1957,0.9843,0.7742,0.9636,0.5459,0.6931
136.720,304155,61,49.136000,49.1111,0.9862,0.7726,0.9671,0.5450,0.6973
136.740,304175,61,49.136000,49.2102,0.9882,0.7795,0.9729,0.5446,0.6981
136.760,304195,61,49.136000,49.2102,0.9884,0.7815,0.9731,0.5435,0.6974
136.780,304215,61,49.136000,49.2102,0.9883,0.7710,0.9721,0.5431,0.6971
136.800,304235,61,49.136000,49.2102,0.9886,0.7777,0.9726,0.5424,0.6963
136.820,304255,61,49.136000,49.3815,0.9885,0.7720,0.9718,0.5413,0.6960
136.840,304275,61,49.136000,49.0436,0.9885,0.7682,0.9711,0.5409,0.6957
136.860,304295,61,49.136000,49.0810,0.9883,0.7662,0.9707,0.5418,0.6943
136.880,304315,61,49.136000,49.1836,0.9886,0.7661,0.9702,0.5407,0.6940
136.900,304335,61,49.136000,49.1545,0.9882,0.7725,0.9702,0.5416,0.6937
136.920,304355,61,49.136000,49.1739,0.9883,0.7605,0.9702,0.5432,0.6929
136.940,304375,61,49.136000,49.1799,0.9887,0.7712,0.9693,0.5439,0.6919
136.960,304395,61,49.136000,49.1678,0.9885,0.7549,0.9689,0.5440,0.6917
136.980,304415,61,49.136000,49.1268,0.9887,0.7646,0.9690,0.5455,0.6912
137.000,304435,62,49.131000,49.1509,0.9884,0.7597,0.9685,0.5471,0.6903
137.020,304455,62,49.131000,49.0725,0.9884,0.7649,0.9684,0.5477,0.6905
137.040,304475,62,49.131000,49.2417,0.9880,0.7678,0.9678,0.5486,0.6898
137.060,304495,62,49.131000,49.1823,0.9876,0.7641,0.9673,0.5501,0.6880
137.080,304515,62,49.131000,49.0677,0.9850,0.7734,0.9642,0.5509,0.6851
137.100,304535,62,49.131000,49.1630,0.9816,0.7585,0.9582,0.5515,0.6791
137.120,304555,62,49.131000,49.1364,0.9750,0.7750,0.9517,0.5517,0.6732
137.140,304575,62,49.131000,49.1606,0.9682,0.7633,0.9416,0.5504,0.6664
137.160,304595,62,49.131000,49.1763,0.9597,0.7795,0.9348,0.5518,0.6586
137.180,304615,62,49.131000,49.1654,0.9535,0.7732,0.9262,0.5508,0.6517
137.200,304635,62,49.131000,49.1256,0.9464,0.7757,0.9182,0.5501,0.6438
137.220,304655,62,49.131000,49.1654,0.9356,0.7777,0.9075,0.5488,0.6363
137.240,304675,62,49.131000,49.1594,0.9278,0.7732,0.8976,0.5475,0.6285
137.260,304695,62,49.131000,49.0412,0.9180,0.7808,0.8884,0.5468,0.6211
137.280,304715,62,49.131000,49.3462,0.9098,0.7718,0.8770,0.5454,0.6148
137.300,304735,62,49.131000,49.1159,0.9029,0.7819,0.8709,0.5446,0.6070
137.320,304755,62,49.131000,49.2611,0.8969,0.7735,0.8646,0.5431,0.6023
137.340,304775,62,49.131000,49.1159,0.8931,0.7747,0.8574,0.5417,0.5966
137.360,304795,62,49.131000,49.1159,0.8868,0.7695,0.8534,0.5414,0.5918
137.380,304815,62,49.131000,49.2417,0.8836,0.7730,0.8469,0.5400,0.5886
137.400,304835,62,49.131000,49.1509,0.8785,0.7747,0.8435,0.5401,0.5852
137.420,304855,62,49.131000,49.1509,0.8747,0.7676,0.8376,0.5395,0.5833
137.440,304875,62,49.131000,49.1908,0.8716,0.7707,0.8359,0.5392,0.5821
137.460,304895,62,49.131000,49.1678,0.8692,0.7619,0.8343,0.5402,0.5827
137.480,304915,62,49.131000,49.1437,0.8700,0.7637,0.8338,0.5411,0.5834
137.500,304935,62,49.131000,49.1630,0.8698,0.7576,0.8351,0.5415,0.5850
137.520,304955,62,49.131000,49.1497,0.8727,0.7649,0.8357,0.5427,0.5883
137.540,304975,62,49.131000,49.0882,0.8752,0.7641,0.8407,0.5433,0.5916
137.560,304995,62,49.131000,49.2490,0.8802,0.7635,0.8447,0.5459,0.5958
137.580,305015,62,49.131000,49.0533,0.8851,0.7615,0.8529,0.5464,0.6018
137.600,305035,62,49.131000,49.1340,0.8899,0.7596,0.8585,0.5469,0.6072
137.620,305055,62,49.131000,49.1509,0.8985,0.7623,0.8695,0.5484,0.6141
137.640,305075,62,49.131000,49.1207,0.9048,0.7609,0.8767,0.5493,0.6214
137.660,305095,62,49.131000,49.1642,0.9136,0.7687,0.8838,0.5493,0.6298
137.680,305115,62,49.131000,49.1509,0.9198,0.7717,0.8938,0.5500,0.6371
137.700,305135,62,49.131000,49.1244,0.9296,0.7722,0.9018,0.5514,0.6452
137.720,305155,62,49.131000,49.1594,0.9362,0.7686,0.9139,0.5504,0.6543
137.740,305175,62,49.131000,49.1244,0.9435,0.7728,0.9204,0.5510,0.6617
137.760,305195,62,49.131000,49.1014,0.9546,0.7718,0.9319,0.5494,0.6696
137.780,305215,62,49.131000,49.1969,0.9618,0.7797,0.9424,0.5492,0.6773
137.800,305235,62,49.131000,49.0810,0.9725,0.7752,0.9491,0.5483,0.6827
137.820,305255,62,49.131000,49.0533,0.9781,0.7790,0.9601,0.5475,0.6887
137.840,305275,62,49.131000,49.1087,0.9843,0.7766,0.9637,0.5466,0.6938
137.860,305295,62,49.131000,49.0533,0.9864,0.7742,0.9698,0.5455,0.6955
137.880,305315,62,49.131000,49.0316,0.9881,0.7759,0.9730,0.5441,0.6981
137.900,305335,62,49.131000,49.0316,0.9883,0.7738,0.9730,0.5438,0.6976
137.920,305355,62,49.131000,49.2150,0.9882,0.7800,0.9722,0.5428,0.6966
137.940,305375,62,49.131000,49.2150,0.9881,0.7675,0.9716,0.5419,0.6964
137.960,305395,62,49.131000,49.2017,0.9881,0.7800,0.9716,0.5412,0.6957
137.980,305415,62,49.131000,49.1775,0.9884,0.7636,0.9712,0.5403,0.6946
138.000,305435,63,49.126000,49.1582,0.9884,0.7710,0.9704,0.5410,0.6943
138.020,305455,63,49.126000,49.1775,0.9883,0.7638,0.9705,0.5422,0.6935
138.040,305475,63,49.126000,49.0761,0.9882,0.7664,0.9701,0.5426,0.6935
138.060,305495,63,49.126000,49.2587,0.9882,0.7691,0.9697,0.5429,0.6929
138.080,305515,63,49.126000,49.1908,0.9887,0.7606,0.9694,0.5433,0.6921
138.100,305535,63,49.126000,49.0737,0.9882,0.7681,0.9689,0.5451,0.6912
138.120,305555,63,49.126000,49.1811,0.9884,0.7537,0.9685,0.5470,0.6908
138.140,305575,63,49.126000,49.1413,0.9882,0.7687,0.9683,0.5476,0.6903
138.160,305595,63,49.126000,49.1727,0.9880,0.7555,0.9681,0.5479,0.6900
138.180,305615,63,49.126000,49.1727,0.9882,0.7710,0.9676,0.5497,0.6895
138.200,305635,63,49.126000,49.1763,0.9864,0.7638,0.9660,0.5493,0.6868
138.220,305655,63,49.126000,49.1304,0.9836,0.7669,0.9630,0.5509,0.6825
138.240,305675,63,49.126000,49.1763,0.9782,0.7718,0.9531,0.5519,0.6762
138.260,305695,63,49.126000,49.1051,0.9716,0.7637,0.9467,0.5511,0.6697
138.280,305715,63,49.126000,49.1920,0.9638,0.7772,0.9395,0.5517,0.6629
138.300,305735,63,49.126000,49.2041,0.9579,0.7690,0.9292,0.5507,0.6549
138.320,305755,63,49.126000,49.0424,0.9484,0.7805,0.9230,0.5498,0.6481
138.340,305775,63,49.126000,49.2405,0.9404,0.7727,0.9125,0.5496,0.6398
138.360,305795,63,49.126000,49.0473,0.9320,0.7776,0.9029,0.5490,0.6319
138.380,305815,63,49.126000,49.1063,0.9206,0.7727,0.8916,0.5478,0.6242
138.400,305835,63,49.126000,49.2805,0.9145,0.7784,0.8826,0.5465,0.6176
138.420,305855,63,49.126000,49.1063,0.9062,0.7814,0.8750,0.5455,0.6103
138.440,305875,63,49.126000,49.1376,0.9000,0.7731,0.8652,0.5439,0.6042
138.460,305895,63,49.126000,49.1570,0.8939,0.7810,0.8605,0.5426,0.5988
138.480,305915,63,49.126000,49.1642,0.8887,0.7699,0.8552,0.5411,0.5939
138.500,305935,63,49.126000,49.1642,0.8856,0.7728,0.8507,0.5405,0.5900
138.520,305955,63,49.126000,49.2041,0.8792,0.7667,0.8443,0.5393,0.5864
138.540,305975,63,49.126000,49.1884,0.8764,0.7727,0.8396,0.5403,0.5836
138.560,305995,63,49.126000,49.1304,0.8727,0.7710,0.8370,0.5398,0.5827
138.580,306015,63,49.126000,49.2526,0.8706,0.7686,0.8334,0.5398,0.5811
138.600,306035,63,49.126000,49.0749,0.8687,0.7652,0.8334,0.5407,0.5821
138.620,306055,63,49.126000,49.1413,0.8690,0.7592,0.8335,0.5410,0.5829
138.640,306075,63,49.126000,49.1461,0.8711,0.7631,0.8351,0.5419,0.5855
138.660,306095,63,49.126000,49.1183,0.8719,0.7577,0.8378,0.5429,0.5892
138.680,306115,63,49.126000,49.1739,0.8768,0.7625,0.8406,0.5441,0.5934
138.700,306135,63,49.126000,49.1207,0.8803,0.7634,0.8475,0.5456,0.5977
138.720,306155,63,49.126000,49.1099,0.8877,0.7630,0.8530,0.5466,0.6033
138.740,306175,63,49.126000,49.1268,0.8934,0.7601,0.8635,0.5476,0.6099
138.760,306195,63,49.126000,49.1099,0.9001,0.7644,0.8701,0.5489,0.6171
138.780,306215,63,49.126000,49.0966,0.9087,0.7627,0.8816,0.5488,0.6245
138.800,306235,63,49.126000,49.2017,0.9154,0.7683,0.8884,0.5505,0.6326
138.820,306255,63,49.126000,49.0737,0.9237,0.7675,0.8958,0.5503,0.6408
138.840,306275,63,49.126000,49.0737,0.9293,0.7738,0.9061,0.5510,0.6488
138.860,306295,63,49.126000,49.0737,0.9409,0.7717,0.9144,0.5510,0.6569
138.880,306315,63,49.126000,49.0713,0.9475,0.7722,0.9269,0.5501,0.6648
138.900,306335,63,49.126000,49.1836,0.9555,0.7747,0.9348,0.5498,0.6725
138.920,306355,63,49.126000,49.1437,0.9672,0.7741,0.9480,0.5490,0.6802
138.940,306375,63,49.126000,49.1715,0.9736,0.7825,0.9546,0.5483,0.6863
138.960,306395,63,49.126000,49.1715,0.9807,0.7729,0.9597,0.5472,0.6911
138.980,306415,63,49.126000,49.1715,0.9843,0.7823,0.9664,0.5456,0.6953
139.000,306435,64,49.141000,49.1497,0.9879,0.7710,0.9700,0.5455,0.6977
139.020,306455,64,49.141000,49.1497,0.9881,0.7769,0.9728,0.5434,0.6979
139.040,306475,64,49.141000,49.1957,0.9884,0.7744,0.9727,0.5436,0.6975
139.060,306495,64,49.141000,48.9333,0.9884,0.7733,0.9721,0.5425,0.6966
139.080,306515,64,49.141000,49.3316,0.9883,0.7797,0.9715,0.5416,0.6957
139.100,306535,64,49.141000,49.1775,0.9884,0.7666,0.9711,0.5414,0.6953
139.120,306555,64,49.141000,49.0737,0.9885,0.7740,0.9708,0.5415,0.6944
139.140,306575,64,49.141000,49.1763,0.9884,0.7609,0.9705,0.5421,0.6941
139.160,306595,64,49.141000,49.1437,0.9884,0.7722,0.9703,0.5413,0.6937
139.180,306615,64,49.141000,49.1739,0.9886,0.7582,0.9699,0.5414,0.6927
139.200,306635,64,49.141000,49.1739,0.9883,0.7684,0.9696,0.5430,0.6923
139.220,306655,64,49.141000,49.1316,0.9887,0.7616,0.9691,0.5447,0.6917
139.240,306675,64,49.141000,49.1219,0.9882,0.7620,0.9689,0.5456,0.6917
139.260,306695,64,49.141000,49.1316,0.9884,0.7681,0.9684,0.5468,0.6912
139.280,306715,64,49.141000,49.0773,0.9879,0.7567,0.9676,0.5474,0.6907
139.300,306735,64,49.141000,49.2065,0.9885,0.7709,0.9673,0.5500,0.6894
139.320,306755,64,49.141000,49.2138,0.9878,0.7591,0.9668,0.5497,0.6881
139.340,306775,64,49.141000,49.0449,0.9840,0.7733,0.9639,0.5503,0.6845
139.360,306795,64,49.141000,49.2368,0.9814,0.7599,0.9572,0.5511,0.6784
139.380,306815,64,49.141000,49.0449,0.9750,0.7726,0.9508,0.5518,0.6726
139.400,306835,64,49.141000,49.1087,0.9670,0.7668,0.9404,0.5517,0.6661
139.420,306855,64,49.141000,49.1848,0.9597,0.7729,0.9336,0.5515,0.6583
139.440,306875,64,49.141000,49.1413,0.9521,0.7794,0.9265,0.5512,0.6513
139.460,306895,64,49.141000,49.1594,0.9456,0.7721,0.9168,0.5500,0.6432
139.480,306915,64,49.141000,49.1848,0.9338,0.7825,0.9068,0.5494,0.6354
139.500,306935,64,49.141000,49.1594,0.9258,0.7711,0.8965,0.5478,0.6272
139.520,306955,64,49.141000,49.1376,0.9177,0.7782,0.8869,0.5461,0.6204
139.540,306975,64,49.141000,49.1932,0.9085,0.7710,0.8759,0.5462,0.6130
139.560,306995,64,49.141000,49.1087,0.9025,0.7817,0.8691,0.5453,0.6064
139.580,307015,64,49.141000,49.1087,0.8951,0.7799,0.8629,0.5437,0.6004
139.600,307035,64,49.141000,49.1087,0.8912,0.7759,0.8551,0.5411,0.5958
139.620,307055,64,49.141000,49.0485,0.8853,0.7751,0.8518,0.5408,0.5908
139.640,307075,64,49.141000,49.2053,0.8810,0.7678,0.8457,0.5407,0.5871
139.660,307095,64,49.141000,49.1545,0.8769,0.7727,0.8406,0.5399,0.5841
139.680,307115,64,49.141000,49.1268,0.8729,0.7639,0.8363,0.5389,0.5823
139.700,307135,64,49.141000,49.1823,0.8709,0.7702,0.8343,0.5395,0.5808
139.720,307155,64,49.141000,49.1437,0.8676,0.7655,0.8334,0.5394,0.5803
139.740,307175,64,49.141000,49.1207,0.8683,0.7658,0.8313,0.5409,0.5811
139.760,307195,64,49.141000,49.1413,0.8680,0.7605,0.8331,0.5412,0.5833
139.780,307215,64,49.141000,49.1207,0.8708,0.7606,0.8338,0.5419,0.5858
139.800,307235,64,49.141000,49.0978,0.8731,0.7620,0.8382,0.5436,0.5896
139.820,307255,64,49.141000,49.1981,0.8762,0.7598,0.8427,0.5448,0.5943
139.840,307275,64,49.141000,49.0713,0.8829,0.7626,0.8479,0.5459,0.5992
139.860,307295,64,49.141000,49.0713,0.8877,0.7606,0.8560,0.5469,0.6045
139.880,307315,64,49.141000,49.0713,0.8964,0.7635,0.8645,0.5488,0.6123
139.900,307335,64,49.141000,49.0665,0.9027,0.7604,0.8748,0.5494,0.6203
139.920,307355,64,49.141000,49.1823,0.9103,0.7675,0.8817,0.5504,0.6277
139.940,307375,64,49.141000,49.1461,0.9173,0.7679,0.8925,0.5501,0.6349
139.960,307395,64,49.141000,49.1461,0.9266,0.7748,0.8995,0.5509,0.6439
139.980,307415,64,49.141000,49.1957,0.9335,0.7671,0.9089,0.5511,0.6522
140.000,307435,65,49.141000,49.1582,0.9407,0.7763,0.9189,0.5506,0.6604
140.020,307455,65,49.141000,49.1328,0.9524,0.7714,0.9284,0.5497,0.6672
140.040,307475,65,49.141000,49.1666,0.9601,0.7751,0.9402,0.5490,0.6754
140.060,307495,65,49.141000,49.1666,0.9693,0.7781,0.9477,0.5491,0.6818
140.080,307515,65,49.141000,48.9333,0.9763,0.7761,0.9586,0.5476,0.6880
140.100,307535,65,49.141000,49.2854,0.9816,0.7841,0.9626,0.5466,0.6929
140.120,307555,65,49.141000,48.9165,0.9856,0.7722,0.9660,0.5461,0.6964
140.140,307575,65,49.141000,49.0340,0.9876,0.7778,0.9725,0.5447,0.6981
140.160,307595,65,49.141000,49.1256,0.9882,0.7719,0.9727,0.5438,0.6980
140.180,307615,65,49.141000,49.1256,0.9884,0.7779,0.9726,0.5427,0.6976
140.200,307635,65,49.141000,49.2102,0.9885,0.7697,0.9719,0.5412,0.6965
140.220,307655,65,49.141000,49.1703,0.9882,0.7757,0.9718,0.5414,0.6960
140.240,307675,65,49.141000,49.1485,0.9885,0.7705,0.9713,0.5411,0.6957
140.260,307695,65,49.141000,49.1219,0.9882,0.7648,0.9708,0.5413,0.6945
140.280,307715,65,49.141000,49.1485,0.9884,0.7683,0.9710,0.5411,0.6945
140.300,307735,65,49.141000,49.0930,0.9882,0.7634,0.9703,0.5418,0.6937
140.320,307755,65,49.141000,49.2029,0.9883,0.7720,0.9700,0.5428,0.6932
140.340,307775,65,49.141000,49.1836,0.9882,0.7589,0.9691,0.5440,0.6930
140.360,307795,65,49.141000,49.0112,0.9882,0.7693,0.9695,0.5447,0.6923
140.380,307815,65,49.141000,49.2174,0.9884,0.7542,0.9692,0.5460,0.6913
140.400,307835,65,49.141000,49.0232,0.9884,0.7655,0.9687,0.5476,0.6911
140.420,307855,65,49.141000,49.1075,0.9886,0.7602,0.9684,0.5474,0.6904
140.440,307875,65,49.141000,49.1896,0.9877,0.7641,0.9673,0.5495,0.6893
140.460,307895,65,49.141000,49.1304,0.9860,0.7710,0.9658,0.5505,0.6858
140.480,307915,65,49.141000,49.1340,0.9833,0.7633,0.9609,0.5506,0.6816
140.500,307935,65,49.141000,49.1823,0.9761,0.7768,0.9530,0.5518,0.6757
140.520,307955,65,49.141000,49.1594,0.9699,0.7620,0.9445,0.5512,0.6684
140.540,307975,65,49.141000,49.1364,0.9625,0.7746,0.9379,0.5514,0.6614
140.560,307995,65,49.141000,49.2562,0.9553,0.7669,0.9274,0.5517,0.6547
140.580,308015,65,49.141000,49.0220,0.9468,0.7793,0.9209,0.5507,0.6465
140.600,308035,65,49.141000,49.2878,0.9378,0.7764,0.9113,0.5507,0.6390
140.620,308055,65,49.141000,49.1618,0.9303,0.7771,0.9002,0.5498,0.6307
140.640,308075,65,49.141000,49.0436,0.9182,0.7790,0.8904,0.5468,0.6231
140.660,308095,65,49.141000,49.1932,0.9118,0.7724,0.8802,0.5468,0.6155
140.680,308115,65,49.141000,49.1207,0.9045,0.7806,0.8723,0.5451,0.6085
140.700,308135,65,49.141000,49.1207,0.8967,0.7700,0.8626,0.5439,0.6024
140.720,308155,65,49.141000,49.1908,0.8912,0.7813,0.8576,0.5424,0.5962
140.740,308175,65,49.141000,49.1908,0.8859,0.7746,0.8530,0.5418,0.5919
140.760,308195,65,49.141000,49.1545,0.8822,0.7723,0.8464,0.5407,0.5876
140.780,308215,65,49.141000,49.1751,0.8760,0.7694,0.8420,0.5401,0.5834
140.800,308235,65,49.141000,49.1195,0.8733,0.7702,0.8363,0.5393,0.5819
140.820,308255,65,49.141000,49.0761,0.8705,0.7717,0.8345,0.5401,0.5794
140.840,308275,65,49.141000,49.2065,0.8677,0.7640,0.8306,0.5400,0.5794
140.860,308295,65,49.141000,49.0701,0.8661,0.7672,0.8307,0.5407,0.5794
140.880,308315,65,49.141000,49.0701,0.8657,0.7581,0.8311,0.5408,0.5815
140.900,308335,65,49.141000,49.0749,0.8675,0.7633,0.8318,0.5424,0.5825
140.920,308355,65,49.141000,49.0713,0.8691,0.7573,0.8345,0.5432,0.5860
140.940,308375,65,49.141000,49.2041,0.8737,0.7618,0.8375,0.5442,0.5901
140.960,308395,65,49.141000,49.1195,0.8771,0.7651,0.8443,0.5454,0.5955
140.980,308415,65,49.141000,49.1195,0.8850,0.7646,0.8502,0.5471,0.6008
141.000,308435,66,49.085000,49.1690,0.8900,0.7614,0.8577,0.5474,0.6070
141.020,308455,66,49.085000,49.1304,0.8957,0.7640,0.8661,0.5485,0.6149
141.040,308475,66,49.085000,49.0593,0.9058,0.7643,0.8778,0.5492,0.6224
141.060,308495,66,49.085000,49.1654,0.9118,0.7632,0.8858,0.5500,0.6305
141.080,308515,66,49.085000,49.0918,0.9204,0.7731,0.8925,0.5509,0.6376
141.100,308535,66,49.085000,49.0569,0.9268,0.7707,0.9033,0.5508,0.6464
141.120,308555,66,49.085000,49.2866,0.9376,0.7738,0.9103,0.5510,0.6546
141.140,308575,66,49.085000,49.0629,0.9444,0.7701,0.9223,0.5505,0.6625
141.160,308595,66,49.085000,49.1666,0.9520,0.7747,0.9314,0.5499,0.6702
141.180,308615,66,49.085000,49.1364,0.9643,0.7735,0.9411,0.5493,0.6772
141.200,308635,66,49.085000,49.1280,0.9701,0.7793,0.9515,0.5479,0.6834
141.220,308655,66,49.085000,49.1545,0.9788,0.7744,0.9577,0.5467,0.6891
141.240,308675,66,49.085000,49.1280,0.9827,0.7803,0.9651,0.5475,0.6943
141.260,308695,66,49.085000,49.1231,0.9865,0.7778,0.9687,0.5457,0.6971
141.280,308715,66,49.085000,49.1135,0.9878,0.7733,0.9726,0.5437,0.6980
141.300,308735,66,49.085000,49.1135,0.9884,0.7757,0.9734,0.5435,0.6988
141.320,308755,66,49.085000,49.0581,0.9883,0.7701,0.9732,0.5415,0.6975
141.340,308775,66,49.085000,49.3681,0.9885,0.7780,0.9723,0.5413,0.6973
141.360,308795,66,49.085000,49.2005,0.9882,0.7666,0.9720,0.5418,0.6964
141.380,308815,66,49.085000,49.0064,0.9888,0.7760,0.9714,0.5408,0.6956
141.400,308835,66,49.085000,49.2187,0.9882,0.7616,0.9713,0.5418,0.6952
141.420,308855,66,49.085000,49.0292,0.9883,0.7657,0.9705,0.5417,0.6936
141.440,308875,66,49.085000,49.1135,0.9887,0.7631,0.9701,0.5417,0.6940
141.460,308895,66,49.085000,49.1908,0.9885,0.7650,0.9700,0.5420,0.6931
141.480,308915,66,49.085000,49.1292,0.9881,0.7696,0.9699,0.5435,0.6926
141.500,308935,66,49.085000,49.1352,0.9882,0.7601,0.9695,0.5449,0.6922
141.520,308955,66,49.085000,49.1823,0.9877,0.7702,0.9689,0.5467,0.6919
141.540,308975,66,49.085000,49.1352,0.9884,0.7540,0.9690,0.5472,0.6911
141.560,308995,66,49.085000,49.1703,0.9878,0.7690,0.9683,0.5486,0.6900
141.580,309015,66,49.085000,49.2878,0.9869,0.7580,0.9670,0.5500,0.6881
141.600,309035,66,49.085000,49.0605,0.9838,0.7698,0.9630,0.5506,0.6840
141.620,309055,66,49.085000,49.3583,0.9795,0.7673,0.9562,0.5514,0.6782
141.640,309075,66,49.085000,49.1400,0.9733,0.7699,0.9496,0.5511,0.6725
141.660,309095,66,49.085000,49.0761,0.9654,0.7738,0.9395,0.5506,0.6655
141.680,309115,66,49.085000,49.1823,0.9592,0.7658,0.9321,0.5515,0.6570
141.700,309135,66,49.085000,49.1231,0.9499,0.7793,0.9261,0.5510,0.6494
141.720,309155,66,49.085000,49.1304,0.9431,0.7690,0.9145,0.5494,0.6424
141.740,309175,66,49.085000,49.1256,0.9317,0.7827,0.9051,0.5496,0.6337
141.760,309195,66,49.085000,49.1256,0.9234,0.7758,0.8950,0.5480,0.6261
141.780,309215,66,49.085000,49.1183,0.9157,0.7771,0.8840,0.5464,0.6184
141.800,309235,66,49.085000,49.1763,0.9064,0.7753,0.8746,0.5464,0.6112
141.820,309255,66,49.085000,49.1159,0.9002,0.7763,0.8663,0.5438,0.6048
141.840,309275,66,49.085000,49.0725,0.8939,0.7805,0.8611,0.5440,0.5992
141.860,309295,66,49.085000,49.0725,0.8879,0.7720,0.8528,0.5425,0.5931
141.880,309315,66,49.085000,49.0725,0.8828,0.7781,0.8492,0.5409,0.5891
141.900,309335,66,49.085000,49.1063,0.8774,0.7679,0.8434,0.5408,0.5848
141.920,309355,66,49.085000,49.0810,0.8742,0.7713,0.8376,0.5402,0.5820
141.940,309375,66,49.085000,49.0810,0.8699,0.7641,0.8345,0.5390,0.5796
141.960,309395,66,49.085000,49.1908,0.8679,0.7674,0.8311,0.5394,0.5790
141.980,309415,66,49.085000,49.1328,0.8656,0.7701,0.8295,0.5391,0.5790
142.000,309435,67,49.107000,49.1328,0.8654,0.7649,0.8283,0.5401,0.5800
142.020,309455,67,49.107000,49.1799,0.8658,0.7623,0.8302,0.5416,0.5812
142.040,309475,67,49.107000,49.1364,0.8671,0.7577,0.8314,0.5422,0.5831
142.060,309495,67,49.107000,49.1594,0.8707,0.7610,0.8356,0.5434,0.5873
142.080,309515,67,49.107000,49.2744,0.8728,0.7560,0.8395,0.5442,0.5921
142.100,309535,67,49.107000,49.2296,0.8800,0.7651,0.8444,0.5463,0.5974
142.120,309555,67,49.107000,49.2841,0.8845,0.7638,0.8531,0.5475,0.6021
142.140,309575,67,49.107000,49.2841,0.8939,0.7667,0.8598,0.5485,0.6101
142.160,309595,67,49.107000,49.0629,0.9002,0.7639,0.8728,0.5501,0.6178
142.180,309615,67,49.107000,49.1775,0.9065,0.7649,0.8796,0.5498,0.6259
142.200,309635,67,49.107000,49.1316,0.9148,0.7656,0.8897,0.5508,0.6325
142.220,309655,67,49.107000,49.1171,0.9218,0.7703,0.8967,0.5509,0.6406
142.240,309675,67,49.107000,49.1823,0.9310,0.7713,0.9038,0.5499,0.6490
142.260,309695,67,49.107000,49.1388,0.9379,0.7763,0.9159,0.5497,0.6581
142.280,309715,67,49.107000,49.1244,0.9499,0.7728,0.9242,0.5498,0.6654
142.300,309735,67,49.107000,49.1449,0.9572,0.7722,0.9380,0.5496,0.6736
142.320,309755,67,49.107000,49.1207,0.9648,0.7759,0.9452,0.5484,0.6804
142.340,309775,67,49.107000,49.0412,0.9742,0.7748,0.9570,0.5479,0.6868
