iso_time,monotonic_s,frame_count,replay_index,f_target_hz,Va_rms,Vb_rms,Vc_rms,Ib_rms,Ic_rms,f_Va,f_Vb,f_Vc,THD_Va,THD_Vb,THD_Vc,Ph_VbIb,Ph_VcIc,Pb,Qb,Sb,PFb,Pc,Qc,Sc,PFc,FREQ_alarm,UV_alarm,THD_alarm,dnp3_bytes
2026-06-25T17:06:53.429+00:00,92.944,861,92,49.2140,1.0037,0.7748,0.8792,0.54250,0.60000,50.0496,49.0665,50.0551,12.056,1.673,15.113,38.808,38.898,0.34070,0.27400,0.43720,0.7793,0.33230,0.26810,0.42700,0.7783,1,0,1,147
2026-06-25T17:06:54.389+00:00,93.905,862,93,49.2640,0.9499,0.7810,0.8300,0.54780,0.58070,50.0551,49.2591,50.0569,7.597,1.635,8.507,48.528,38.736,0.27120,0.30680,0.40950,0.6623,0.34330,0.27540,0.44010,0.7800,1,0,1,147
2026-06-25T17:06:55.349+00:00,94.865,863,94,49.2000,0.9017,0.7608,0.7586,0.54580,0.51360,49.7869,49.0605,50.0544,8.404,1.753,8.113,29.574,48.420,0.36800,0.20880,0.42310,0.8697,0.35110,0.39570,0.52900,0.6637,1,0,1,147
2026-06-25T17:06:56.290+00:00,95.805,864,95,49.2580,1.0045,0.7431,0.8710,0.53220,0.59170,49.7973,49.3852,50.0569,14.168,1.825,12.194,38.808,48.474,0.33160,0.26670,0.42560,0.7793,0.33110,0.37380,0.49940,0.6630,1,0,1,147
2026-06-25T17:06:57.229+00:00,96.745,865,96,49.2110,1.0002,0.7872,0.8798,0.56310,0.60520,50.0601,48.9913,50.0544,8.922,1.710,12.800,48.420,38.808,0.28080,0.31650,0.42310,0.6637,0.32560,0.26190,0.41780,0.7793,1,0,1,147
2026-06-25T17:06:58.190+00:00,97.705,866,97,49.1920,0.9112,0.7382,0.7831,0.53320,0.54610,50.0661,49.2557,50.0588,8.565,2.297,8.644,38.736,48.510,0.33000,0.26470,0.42310,0.7800,0.31730,0.35880,0.47900,0.6625,1,0,1,147
2026-06-25T17:06:59.150+00:00,98.665,867,98,49.2450,0.9209,0.8080,0.7811,0.56230,0.51990,50.0576,49.3876,50.0588,10.114,1.746,8.432,38.754,38.898,0.32670,0.26220,0.41890,0.7798,0.41340,0.33350,0.53120,0.7783,1,0,1,147
2026-06-25T17:07:00.089+00:00,99.605,868,99,49.2080,0.9951,0.7653,0.8678,0.53280,0.58650,50.0561,49.3876,50.0607,15.016,1.809,12.958,38.754,39.042,0.32710,0.26260,0.41950,0.7798,0.38400,0.31140,0.49440,0.7767,1,0,1,147
2026-06-25T17:07:01.029+00:00,100.545,869,100,49.1880,0.9933,0.7942,0.8745,0.56200,0.60280,50.0581,49.2587,50.0620,9.382,1.698,14.360,39.042,38.898,0.32450,0.26320,0.41780,0.7767,0.31270,0.25230,0.40180,0.7783,1,0,1,147
2026-06-25T17:07:01.990+00:00,101.505,870,101,49.1710,0.9019,0.7624,0.7768,0.53170,0.53900,50.0561,49.3919,50.0532,7.368,1.486,7.771,38.916,38.898,0.33060,0.26690,0.42490,0.7781,0.37190,0.30010,0.47790,0.7783,1,0,1,147
2026-06-25T17:07:02.947+00:00,102.463,871,102,49.1920,0.9146,0.8073,0.7715,0.56190,0.51130,50.0561,49.3937,50.0519,10.722,1.898,7.851,39.330,48.582,0.32040,0.26250,0.41420,0.7735,0.34890,0.39550,0.52740,0.6615,1,0,1,147
2026-06-25T17:07:03.890+00:00,103.406,872,103,49.1700,1.0030,0.7602,0.8655,0.53110,0.58870,50.0631,49.0581,50.0594,15.664,1.812,13.431,38.808,48.942,0.31540,0.25360,0.40470,0.7793,0.33930,0.38950,0.51650,0.6568,1,0,1,147
2026-06-25T17:07:04.831+00:00,104.347,873,104,49.1210,0.9982,0.7783,0.8936,0.54300,0.60280,50.0582,49.3919,50.0582,9.756,1.864,14.493,38.808,48.510,0.32330,0.26000,0.41480,0.7793,0.26250,0.29680,0.39620,0.6625,1,0,1,147
2026-06-25T17:07:05.791+00:00,105.307,874,105,49.0930,0.8946,0.7515,0.7763,0.53040,0.53470,50.0581,49.0623,50.0557,9.026,1.721,8.790,38.736,48.600,0.33400,0.26790,0.42820,0.7800,0.30790,0.34920,0.46560,0.6613,1,0,1,147
2026-06-25T17:07:06.751+00:00,106.266,875,106,49.0720,0.9030,0.8026,0.7629,0.55950,0.50670,50.0536,49.0665,49.7197,8.933,1.767,7.875,29.862,39.078,0.37620,0.21600,0.43380,0.8672,0.40940,0.33240,0.52730,0.7763,1,0,1,147
2026-06-25T17:07:07.711+00:00,107.227,876,107,49.0900,0.9663,0.7643,0.8186,0.55300,0.54390,50.0561,49.0659,50.0638,13.657,1.786,8.583,38.844,48.654,0.32250,0.25970,0.41410,0.7789,0.35030,0.39810,0.53020,0.6606,1,0,1,147
2026-06-25T17:07:08.669+00:00,108.184,877,108,49.0510,1.0042,0.7628,0.8781,0.53290,0.59720,49.7953,49.0617,50.0576,15.266,1.816,12.400,38.808,48.510,0.32160,0.25860,0.41270,0.7793,0.33620,0.38010,0.50740,0.6625,1,0,1,147
2026-06-25T17:07:09.612+00:00,109.127,878,109,49.0090,0.9994,0.7672,0.8767,0.55530,0.60590,50.0606,49.0647,50.0588,12.136,1.775,14.711,48.744,49.014,0.27840,0.31730,0.42210,0.6594,0.31070,0.35760,0.47370,0.6559,1,0,1,147
2026-06-25T17:07:10.552+00:00,110.068,879,110,49.0050,0.9725,0.7930,0.8851,0.55190,0.60210,50.0576,48.7341,50.0563,9.575,1.724,14.993,48.492,38.934,0.28460,0.32160,0.42950,0.6627,0.32730,0.26450,0.42080,0.7779,1,0,1,147
2026-06-25T17:07:11.492+00:00,111.007,880,110,49.0050,0.9444,0.7764,0.8330,0.55140,0.58560,50.0571,48.9994,50.0601,8.428,1.649,13.594,39.078,39.024,0.32040,0.26020,0.41270,0.7763,0.31870,0.25830,0.41020,0.7769,1,0,1,147
2026-06-25T17:07:12.431+00:00,111.947,881,111,49.0000,0.9216,0.7455,0.7966,0.53880,0.56030,50.0500,48.9980,50.0544,7.352,1.715,10.755,38.754,38.916,0.31670,0.25420,0.40610,0.7798,0.32510,0.26250,0.41790,0.7781,1,0,1,147
2026-06-25T17:07:13.371+00:00,112.887,882,112,48.9830,0.9032,0.7355,0.7697,0.53310,0.53600,49.7864,49.0617,50.0519,7.434,2.699,8.187,38.790,38.736,0.31940,0.25670,0.40970,0.7794,0.34490,0.27660,0.44210,0.7800,1,0,1,147
2026-06-25T17:07:14.312+00:00,113.828,883,113,48.9430,0.9002,0.7424,0.7629,0.54080,0.51990,49.7914,49.0623,50.0563,7.783,2.688,7.377,39.042,38.754,0.32970,0.26740,0.42450,0.7767,0.37060,0.29750,0.47520,0.7798,1,0,1,147
2026-06-25T17:07:15.252+00:00,114.768,884,114,48.9640,0.9155,0.7674,0.7674,0.55440,0.51410,49.7864,49.0659,50.0569,7.398,1.980,8.511,39.042,38.736,0.31930,0.25900,0.41110,0.7767,0.37290,0.29910,0.47800,0.7800,1,0,1,147
2026-06-25T17:07:16.193+00:00,115.709,885,115,48.9120,0.9106,0.7971,0.7657,0.55170,0.51150,49.7938,49.0635,50.0601,8.325,1.699,8.666,38.952,48.492,0.33360,0.26960,0.42890,0.7777,0.30880,0.34890,0.46600,0.6627,1,0,1,147
2026-06-25T17:07:17.132+00:00,116.648,886,116,48.8920,0.9026,0.7639,0.7642,0.55380,0.51550,50.0566,49.0653,50.0576,8.667,1.720,8.442,38.898,48.492,0.32580,0.26290,0.41870,0.7783,0.30350,0.34290,0.45790,0.6627,1,0,1,147
2026-06-25T17:07:18.073+00:00,117.588,887,117,48.8680,0.8993,0.7679,0.7650,0.55060,0.51420,50.0546,48.7401,50.0563,9.156,1.736,8.480,48.510,38.754,0.27320,0.30890,0.41230,0.6625,0.35170,0.28230,0.45100,0.7798,1,0,1,147
2026-06-25T17:07:19.013+00:00,118.529,888,118,48.8420,0.8970,0.7913,0.7615,0.54670,0.51200,50.0581,49.0593,49.7228,7.968,1.644,8.744,38.754,39.060,0.31810,0.25530,0.40790,0.7798,0.32990,0.26770,0.42490,0.7765,1,0,1,147
2026-06-25T17:07:19.952+00:00,119.468,889,119,48.8150,0.8909,0.7728,0.7595,0.53560,0.52500,50.0571,49.0617,50.0626,7.261,1.640,11.370,38.754,38.898,0.32320,0.25940,0.41440,0.7798,0.31370,0.25310,0.40310,0.7783,1,0,1,147
2026-06-25T17:07:20.911+00:00,120.426,890,120,48.7870,0.9084,0.7713,0.7896,0.53950,0.55380,50.0541,48.9942,50.0557,7.685,1.612,14.294,48.762,38.736,0.27930,0.31860,0.42370,0.6592,0.32060,0.25720,0.41100,0.7800,1,0,1,147
2026-06-25T17:07:21.874+00:00,121.390,891,121,48.8210,0.9453,0.7918,0.8374,0.55620,0.58820,49.7904,48.9946,50.0563,10.492,1.503,15.152,48.492,39.186,0.26960,0.30460,0.40680,0.6627,0.37230,0.30350,0.48030,0.7751,1,0,1,147
2026-06-25T17:07:22.834+00:00,122.350,892,122,48.8370,0.9964,0.7595,0.8980,0.54420,0.60190,49.7166,48.7419,50.0563,13.551,1.518,13.309,38.844,48.420,0.32070,0.25830,0.41180,0.7789,0.34090,0.38420,0.51370,0.6637,1,0,1,147
2026-06-25T17:07:23.793+00:00,123.309,893,123,48.8530,1.0007,0.7472,0.8801,0.54500,0.60540,50.0606,48.7413,50.0563,15.585,1.893,9.581,38.736,48.492,0.31940,0.25620,0.40940,0.7800,0.35190,0.39770,0.53110,0.6627,1,0,1,147
2026-06-25T17:07:24.734+00:00,124.249,894,124,48.8680,0.9945,0.7329,0.8653,0.53580,0.58300,50.0566,48.7448,50.0544,13.151,1.833,8.910,29.862,38.736,0.37420,0.21480,0.43150,0.8672,0.41410,0.33220,0.53080,0.7800,1,0,1,147
2026-06-25T17:07:25.674+00:00,125.190,895,125,48.8770,0.9622,0.7565,0.8109,0.55420,0.53630,50.0596,48.7377,49.7209,8.947,1.773,7.839,39.006,39.096,0.33750,0.27330,0.43430,0.7771,0.39150,0.31810,0.50440,0.7761,1,0,1,147
2026-06-25T17:07:26.614+00:00,126.130,896,126,48.8970,0.9204,0.7746,0.7715,0.56190,0.51210,50.0561,48.7419,50.0519,7.172,2.030,7.686,38.934,38.898,0.33600,0.27140,0.43190,0.7779,0.36210,0.29220,0.46530,0.7783,1,0,1,147
2026-06-25T17:07:27.555+00:00,127.070,897,127,48.8700,0.8980,0.7707,0.7523,0.55270,0.50390,49.7899,49.0665,50.0488,7.611,1.758,8.022,39.060,38.736,0.32520,0.26390,0.41890,0.7765,0.36150,0.29000,0.46350,0.7800,1,0,1,147
2026-06-25T17:07:28.494+00:00,128.010,898,127,48.8700,0.8923,0.7824,0.7475,0.55170,0.50520,49.7899,48.7430,50.0563,7.825,1.669,8.768,39.042,48.492,0.32810,0.26610,0.42240,0.7767,0.30010,0.33910,0.45280,0.6627,1,0,1,147
2026-06-25T17:07:29.434+00:00,128.950,899,128,48.9190,0.8843,0.7794,0.7491,0.55040,0.51030,50.0626,48.7389,50.0519,7.825,1.636,9.118,38.772,48.510,0.32710,0.26270,0.41950,0.7796,0.27720,0.31340,0.41840,0.6625,1,0,1,147
2026-06-25T17:07:30.374+00:00,129.890,900,129,48.9320,0.8834,0.7712,0.7607,0.53590,0.52580,50.0611,49.0629,50.0551,8.707,1.583,9.939,38.898,48.492,0.32460,0.26190,0.41710,0.7783,0.27430,0.30990,0.41380,0.6627,1,0,1,147
2026-06-25T17:07:31.314+00:00,130.830,901,130,48.9220,0.8896,0.7354,0.7665,0.53360,0.52830,50.0561,49.0599,50.0569,9.163,1.517,10.441,38.970,38.754,0.31150,0.25200,0.40060,0.7775,0.32190,0.25840,0.41280,0.7798,1,0,1,147
2026-06-25T17:07:32.255+00:00,131.770,902,131,48.9410,0.8915,0.7578,0.7691,0.53410,0.53030,50.0571,48.7341,49.7197,8.256,1.785,10.896,39.060,39.096,0.31900,0.25890,0.41080,0.7765,0.31680,0.25750,0.40820,0.7761,1,0,1,147
2026-06-25T17:07:33.194+00:00,132.710,903,132,48.9050,0.8953,0.7620,0.7683,0.53370,0.53440,50.0561,48.9956,50.0657,7.770,1.651,10.781,38.736,38.880,0.32600,0.26160,0.41800,0.7800,0.31650,0.25520,0.40660,0.7785,1,0,1,147
2026-06-25T17:07:34.135+00:00,133.650,904,133,48.9150,0.8985,0.7340,0.7711,0.53390,0.53820,49.7825,48.9975,50.0569,7.437,1.486,11.086,48.492,38.754,0.26680,0.30150,0.40260,0.6627,0.31830,0.25550,0.40820,0.7798,1,0,1,147
2026-06-25T17:07:35.075+00:00,134.591,905,134,48.9280,0.9014,0.7705,0.7758,0.53540,0.54190,49.7909,48.9994,50.0551,7.209,1.668,11.028,38.808,38.718,0.32950,0.26500,0.42290,0.7793,0.32230,0.25830,0.41300,0.7802,1,0,1,147
2026-06-25T17:07:36.016+00:00,135.531,906,135,48.8860,0.9042,0.7364,0.7808,0.53670,0.54650,50.0606,48.9994,50.0557,8.678,1.626,11.249,38.808,48.492,0.31780,0.25560,0.40780,0.7793,0.27170,0.30700,0.41000,0.6627,1,0,1,147
2026-06-25T17:07:36.955+00:00,136.471,907,136,48.9190,0.9069,0.7548,0.7935,0.53640,0.55530,50.0571,48.7377,50.0563,8.787,1.816,12.027,38.736,48.438,0.32320,0.25920,0.41430,0.7800,0.27300,0.30790,0.41150,0.6634,1,0,1,147
2026-06-25T17:07:37.896+00:00,137.411,908,137,48.9020,0.9142,0.7698,0.8019,0.53810,0.56060,50.0556,48.9961,49.7209,8.245,1.693,12.621,39.042,39.042,0.33190,0.26920,0.42730,0.7767,0.32050,0.25990,0.41270,0.7767,1,0,1,147
2026-06-25T17:07:38.836+00:00,138.352,909,138,48.9240,0.9227,0.7400,0.7996,0.54020,0.56290,50.0581,48.9999,50.0651,7.811,1.643,12.360,39.024,38.880,0.31980,0.25920,0.41160,0.7769,0.32110,0.25890,0.41240,0.7785,1,0,1,147
2026-06-25T17:07:39.776+00:00,139.291,910,139,48.9300,0.9221,0.7717,0.8097,0.54280,0.56750,49.7874,48.7391,50.0569,7.443,1.825,12.628,38.754,38.754,0.33090,0.26560,0.42430,0.7798,0.32570,0.26150,0.41770,0.7798,1,0,1,147
2026-06-25T17:07:40.717+00:00,140.233,911,140,48.9440,0.9297,0.7579,0.8140,0.54470,0.57330,49.7934,49.0018,50.0488,7.839,1.699,12.587,38.736,38.808,0.33560,0.26920,0.43030,0.7800,0.32510,0.26140,0.41710,0.7793,1,0,1,147
2026-06-25T17:07:41.657+00:00,141.172,912,141,48.9280,0.9274,0.7713,0.8168,0.54800,0.57460,50.0636,48.7405,50.0544,8.590,1.526,13.047,48.492,48.492,0.27710,0.31310,0.41810,0.6627,0.27760,0.31360,0.41880,0.6627,1,0,1,147
2026-06-25T17:07:42.597+00:00,142.113,913,142,48.9640,0.9354,0.7859,0.8273,0.54640,0.58280,50.0551,48.9975,50.0557,8.813,1.685,13.401,38.808,48.438,0.34030,0.27370,0.43670,0.7793,0.27870,0.31440,0.42020,0.6634,1,0,1,147
2026-06-25T17:07:43.537+00:00,143.052,914,143,48.9400,0.9424,0.7512,0.8344,0.54920,0.58550,50.0596,48.9951,49.7234,9.337,1.691,13.498,48.474,38.916,0.27910,0.31520,0.42110,0.6630,0.32790,0.26480,0.42150,0.7781,1,0,1,147
2026-06-25T17:07:44.477+00:00,143.992,915,143,48.9400,0.9432,0.7851,0.8361,0.55270,0.58720,50.0521,48.7363,49.7284,8.555,1.316,14.498,38.754,39.060,0.34050,0.27330,0.43660,0.7798,0.32990,0.26770,0.42490,0.7765,1,0,1,147
2026-06-25T17:07:45.417+00:00,144.933,916,144,48.9730,0.9543,0.7824,0.8424,0.55460,0.59080,50.0551,48.9946,50.0563,8.412,1.826,14.296,38.880,38.718,0.34360,0.27700,0.44140,0.7785,0.33240,0.26650,0.42600,0.7802,1,0,1,147
2026-06-25T17:07:46.358+00:00,145.873,917,145,49.0010,0.9546,0.7954,0.8438,0.55620,0.58990,49.7839,49.0018,50.0576,8.073,2.774,12.708,48.726,38.718,0.27680,0.31540,0.41970,0.6597,0.32290,0.25890,0.41390,0.7802,1,0,1,147
2026-06-25T17:07:47.297+00:00,146.813,918,146,49.0190,0.9216,0.7726,0.8079,0.54190,0.56530,49.7854,48.9990,50.0576,7.636,2.206,10.809,48.492,38.718,0.26840,0.30330,0.40500,0.6627,0.32500,0.26060,0.41660,0.7802,1,0,1,147
2026-06-25T17:07:48.239+00:00,147.754,919,147,49.0260,0.8987,0.7574,0.7778,0.53170,0.53920,49.7899,48.9951,50.0569,7.673,1.634,8.729,38.826,38.718,0.31140,0.25060,0.39970,0.7791,0.33890,0.27170,0.43440,0.7802,1,0,1,147
2026-06-25T17:07:49.179+00:00,148.694,920,148,49.0260,0.8904,0.7527,0.7600,0.53740,0.51910,49.7948,49.0617,50.0569,7.802,1.712,8.587,39.078,48.492,0.32120,0.26080,0.41370,0.7763,0.29840,0.33720,0.45020,0.6627,1,0,1,147
2026-06-25T17:07:50.118+00:00,149.634,921,149,49.0200,0.8896,0.7710,0.7547,0.55450,0.50860,50.0596,49.0623,50.0582,7.816,1.757,8.845,38.736,48.492,0.33690,0.27020,0.43190,0.7800,0.31830,0.35960,0.48030,0.6627,1,0,1,147
2026-06-25T17:07:51.078+00:00,150.594,922,150,49.0090,0.9126,0.7742,0.7658,0.56360,0.50700,50.0601,49.0611,50.0563,9.305,1.776,8.658,38.826,48.510,0.34470,0.27740,0.44240,0.7791,0.33770,0.38180,0.50970,0.6625,1,0,1,147
2026-06-25T17:07:52.039+00:00,151.554,923,151,49.0050,0.9429,0.7871,0.7947,0.55820,0.52280,50.0561,49.0599,50.0576,11.155,1.808,8.788,29.808,38.808,0.37900,0.21710,0.43680,0.8677,0.41140,0.33080,0.52790,0.7793,1,0,1,147
2026-06-25T17:07:52.999+00:00,152.515,924,152,49.0230,0.9624,0.7692,0.8138,0.54870,0.54000,50.0546,49.0641,49.7308,12.737,1.798,7.914,38.718,39.060,0.33160,0.26590,0.42500,0.7802,0.41690,0.33840,0.53700,0.7765,1,0,1,147
2026-06-25T17:07:53.960+00:00,153.475,925,153,49.0560,0.9872,0.7504,0.8398,0.53950,0.55960,49.7869,49.0623,50.0563,15.691,1.853,8.849,38.988,48.600,0.32140,0.26020,0.41350,0.7773,0.35010,0.39710,0.52940,0.6613,1,0,1,147
2026-06-25T17:07:54.919+00:00,154.434,926,154,49.0830,0.9962,0.7478,0.8582,0.53260,0.58240,50.0621,49.0593,50.0544,16.884,1.783,10.715,38.736,48.474,0.32280,0.25900,0.41390,0.7800,0.34920,0.39430,0.52670,0.6630,1,0,1,147
2026-06-25T17:07:55.877+00:00,155.392,927,155,49.0800,1.0006,0.7395,0.8738,0.53630,0.59780,50.0611,49.0629,50.0576,17.016,1.812,13.324,38.826,48.510,0.32160,0.25880,0.41280,0.7791,0.32780,0.37070,0.49490,0.6625,1,0,1,147
2026-06-25T17:07:56.819+00:00,156.335,928,156,49.0600,0.9934,0.7876,0.8721,0.55390,0.60580,50.0511,49.3913,50.0569,14.122,2.230,17.377,48.492,39.618,0.28190,0.31860,0.42540,0.6627,0.33890,0.28050,0.43990,0.7703,1,0,1,147
2026-06-25T17:07:57.759+00:00,157.275,929,157,49.0550,0.9508,0.7970,0.8557,0.56050,0.58330,50.0569,49.2625,49.7222,8.242,1.652,14.830,38.916,38.970,0.32070,0.25890,0.41210,0.7781,0.30160,0.24400,0.38790,0.7775,1,0,1,147
2026-06-25T17:07:58.699+00:00,158.215,930,158,49.1070,0.9019,0.7452,0.7781,0.53950,0.54700,50.0541,48.9994,50.0657,7.236,1.596,12.213,38.718,38.916,0.31920,0.25590,0.40910,0.7802,0.30810,0.24880,0.39600,0.7781,1,0,1,147
2026-06-25T17:07:59.640+00:00,159.156,931,159,49.0570,0.8877,0.7349,0.7552,0.53310,0.52310,50.0505,49.0569,50.0626,7.194,2.584,8.990,38.808,38.898,0.31450,0.25300,0.40360,0.7793,0.33690,0.27180,0.43290,0.7783,1,0,1,147
2026-06-25T17:08:00.600+00:00,160.116,932,160,49.1080,0.8864,0.7562,0.7424,0.54440,0.50700,49.7919,49.0635,50.0563,7.830,2.480,9.037,38.754,48.492,0.33640,0.27000,0.43140,0.7798,0.33560,0.37920,0.50640,0.6627,1,0,1,147
2026-06-25T17:08:01.560+00:00,161.075,933,161,49.0670,0.9370,0.8012,0.7941,0.56220,0.52880,49.7869,48.7413,50.0526,8.274,1.994,8.685,39.240,48.492,0.34180,0.27920,0.44130,0.7745,0.35030,0.39580,0.52850,0.6627,1,0,1,147
2026-06-25T17:08:02.521+00:00,162.037,934,162,49.1140,0.9728,0.7756,0.8312,0.55050,0.55650,50.0606,49.0635,50.0500,11.383,2.362,8.928,39.078,48.492,0.31640,0.25700,0.40760,0.7763,0.35230,0.39810,0.53160,0.6627,1,0,1,147
2026-06-25T17:08:03.478+00:00,162.993,935,162,49.1140,1.0002,0.7670,0.8787,0.53290,0.59720,50.0606,48.7419,50.0576,13.625,1.819,9.360,48.420,48.492,0.27450,0.30940,0.41360,0.6637,0.35220,0.39790,0.53140,0.6627,1,0,1,147
2026-06-25T17:08:04.421+00:00,163.936,936,163,49.0690,0.9991,0.7383,0.8754,0.53740,0.60130,50.0616,49.0623,50.0576,12.883,2.034,11.608,38.934,49.032,0.31950,0.25810,0.41070,0.7779,0.35960,0.41410,0.54840,0.6556,1,0,1,147
2026-06-25T17:08:05.360+00:00,164.876,937,164,49.1320,0.9991,0.7733,0.8938,0.53850,0.60140,50.0557,49.3894,50.0494,9.277,1.787,12.870,38.736,48.492,0.33500,0.26870,0.42950,0.7800,0.29510,0.33350,0.44540,0.6627,1,0,1,147
2026-06-25T17:08:06.300+00:00,165.816,938,165,49.0870,0.9534,0.7617,0.8427,0.54750,0.59000,50.0551,48.9985,50.0569,9.198,1.631,9.293,48.744,38.934,0.26990,0.30770,0.40930,0.6594,0.34230,0.27650,0.44000,0.7779,1,0,1,147
2026-06-25T17:08:07.261+00:00,166.777,939,166,49.1140,0.9168,0.7402,0.7897,0.53320,0.54180,50.0591,49.0563,49.7284,8.116,1.749,7.539,38.808,39.024,0.33370,0.26840,0.42820,0.7793,0.38300,0.31040,0.49300,0.7769,1,0,1,147
2026-06-25T17:08:08.221+00:00,167.736,940,167,49.1050,0.9302,0.8006,0.7883,0.56000,0.52900,50.0591,49.0599,50.0638,7.366,1.749,7.686,29.538,38.916,0.37680,0.21350,0.43310,0.8700,0.41740,0.33700,0.53650,0.7781,1,0,1,147
2026-06-25T17:08:09.181+00:00,168.697,941,168,49.1420,0.9881,0.7606,0.8423,0.55230,0.55970,50.0505,49.0653,50.0519,11.072,1.583,7.885,38.826,38.736,0.32020,0.25770,0.41100,0.7791,0.42040,0.33720,0.53890,0.7800,1,0,1,147
2026-06-25T17:08:10.122+00:00,169.637,942,169,49.1840,1.0012,0.7502,0.8747,0.53180,0.59530,49.7829,49.0605,50.0532,14.120,1.875,11.006,48.420,38.754,0.27790,0.31330,0.41880,0.6637,0.41380,0.33220,0.53060,0.7798,1,0,1,147
2026-06-25T17:08:11.062+00:00,170.577,943,170,49.2030,1.0031,0.7936,0.8765,0.55190,0.59890,49.7879,49.3894,50.0594,10.729,1.868,14.310,39.042,38.736,0.33690,0.27320,0.43370,0.7767,0.33280,0.26700,0.42670,0.7800,1,0,1,147
2026-06-25T17:08:12.022+00:00,171.537,944,171,49.2160,0.9341,0.7808,0.8224,0.54320,0.57120,49.7859,49.2587,50.0494,7.733,1.621,8.204,38.754,38.754,0.31990,0.25680,0.41020,0.7798,0.34780,0.27920,0.44600,0.7798,1,0,1,147
2026-06-25T17:08:12.983+00:00,172.498,945,172,49.2040,0.8938,0.7810,0.7570,0.55120,0.50650,49.7859,49.0677,50.0557,8.264,1.676,8.649,39.204,48.438,0.33460,0.27290,0.43180,0.7749,0.34870,0.39330,0.52560,0.6634,1,0,1,147
2026-06-25T17:08:13.923+00:00,173.438,946,173,49.2070,0.9742,0.7724,0.8364,0.53840,0.56130,50.0581,49.0653,50.0563,15.871,1.820,11.491,38.826,48.510,0.31940,0.25700,0.40990,0.7791,0.33990,0.38430,0.51300,0.6625,1,0,1,147
2026-06-25T17:08:14.862+00:00,174.377,947,174,49.2500,0.9994,0.7873,0.8809,0.55380,0.60600,50.0591,49.3900,50.0544,11.793,1.837,16.056,38.754,48.510,0.33530,0.26920,0.43000,0.7798,0.26480,0.29940,0.39970,0.6625,1,0,1,147
2026-06-25T17:08:15.823+00:00,175.338,948,175,49.2560,0.9123,0.7614,0.8023,0.53930,0.56000,50.0475,48.9994,50.0519,8.971,1.605,9.774,48.564,48.438,0.27450,0.31100,0.41480,0.6618,0.28770,0.32450,0.43370,0.6634,1,0,1,147
2026-06-25T17:08:16.784+00:00,176.299,949,176,49.3170,0.8863,0.7637,0.7431,0.55520,0.49800,50.0571,49.0653,49.7203,9.579,1.768,7.696,39.456,39.078,0.33560,0.27620,0.43470,0.7721,0.41040,0.33320,0.52860,0.7763,1,0,1,147
2026-06-25T17:08:17.722+00:00,177.238,950,177,49.2990,0.9749,0.7458,0.8314,0.54080,0.55530,50.0596,49.0599,50.0632,17.044,1.872,13.051,38.898,38.736,0.32120,0.25920,0.41280,0.7783,0.38770,0.31100,0.49710,0.7800,1,0,1,147
2026-06-25T17:08:18.664+00:00,178.179,951,178,49.3070,0.9963,0.7979,0.8717,0.55850,0.60310,50.0470,49.2548,50.0645,9.309,1.675,14.809,48.762,38.898,0.27100,0.30920,0.41110,0.6592,0.30230,0.24390,0.38850,0.7783,1,0,1,147
2026-06-25T17:08:19.624+00:00,179.139,952,179,49.3670,0.8721,0.7439,0.7403,0.53150,0.50870,49.7854,49.3913,50.0576,7.869,1.934,8.142,48.438,48.420,0.28940,0.32640,0.43630,0.6634,0.34360,0.38730,0.51770,0.6637,1,0,1,147
2026-06-25T17:08:20.563+00:00,180.079,953,180,49.3690,0.9736,0.7493,0.8356,0.53800,0.55860,49.7849,49.3955,50.0494,16.958,1.747,13.541,38.808,48.420,0.32800,0.26380,0.42090,0.7793,0.31300,0.35280,0.47170,0.6637,1,0,1,147
2026-06-25T17:08:21.523+00:00,181.039,954,180,49.3690,0.9835,0.8053,0.8679,0.56270,0.60280,49.7934,49.5226,50.0563,7.367,1.740,9.368,38.772,38.826,0.31690,0.25460,0.40650,0.7796,0.35090,0.28240,0.45040,0.7791,0,0,1,147
2026-06-25T17:08:22.463+00:00,181.978,955,181,49.3670,0.9072,0.7954,0.7623,0.55840,0.51130,49.7934,49.7178,50.0576,12.702,1.677,9.274,38.916,48.492,0.31400,0.25350,0.40350,0.7781,0.35100,0.39670,0.52970,0.6627,0,0,1,147
2026-06-25T17:08:23.425+00:00,182.940,956,182,49.4170,1.0034,0.7785,0.8798,0.54980,0.60410,50.0566,49.2582,50.0526,8.587,1.606,11.239,38.808,38.826,0.32050,0.25780,0.41130,0.7793,0.33010,0.26570,0.42370,0.7791,1,0,1,147
2026-06-25T17:08:24.365+00:00,183.880,957,183,49.4170,0.9005,0.7629,0.7651,0.53360,0.52300,50.0551,49.3919,50.0551,8.811,1.857,8.735,29.646,48.474,0.36690,0.20880,0.42220,0.8691,0.35170,0.39720,0.53050,0.6630,1,0,1,147
2026-06-25T17:08:25.304+00:00,184.819,958,184,49.4430,0.9940,0.7587,0.8676,0.52920,0.59840,50.0516,49.3894,50.0494,11.470,1.717,13.725,38.718,48.618,0.33700,0.27020,0.43190,0.7802,0.28450,0.32290,0.43040,0.6611,1,0,1,147
